scope,program_id,program_name,credential,study_mode,school,url,catalogs,catalog_occurrence_count,official_course_reference_count,database_course_count,http_status,final_url,classification,reason,matched_program_id
current_catalog,6040ACERT,Fundamentals of Water and Wastewater Operations,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/fundamentals-of-water-and-wastewater-operations-associate-certificate-part-time-6040acert/,engineering|trades-apprenticeships,2,5,,200,https://www.bcit.ca/programs/fundamentals-of-water-and-wastewater-operations-associate-certificate-part-time-6040acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6045DIPMA,Finance,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/finance-diploma-full-time-6045dipma/,business-media,1,27,,200,https://www.bcit.ca/programs/finance-diploma-full-time-6045dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6045PDIPMA,Finance,Diploma,Part-time,School of Business + Media,https://www.bcit.ca/programs/finance-diploma-part-time-6045pdipma/,business-media,1,,43,,https://www.bcit.ca/programs/finance-diploma-part-time-6045pdipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6045PDIPMA
current_catalog,6055DIPMA,Financial Planning,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/financial-planning-diploma-full-time-6055dipma/,business-media,1,27,,200,https://www.bcit.ca/programs/financial-planning-diploma-full-time-6055dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6055PDIPMA,Financial Planning,Diploma,Part-time,School of Business + Media,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,business-media,1,44,,200,https://www.bcit.ca/programs/financial-planning-diploma-part-time-6055pdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,605DDIPMA,Technology Teacher Education,Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/technology-teacher-education-diploma-full-time-605ddipma/,engineering|trades-apprenticeships,2,,33,,https://www.bcit.ca/programs/technology-teacher-education-diploma-full-time-605ddipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,605DDIPMA
current_catalog,6090CERT,"Essential Technical Skills for Architecture, Construction, and Engineering",Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/essential-technical-skills-for-architecture-construction-and-engineering-certificate-part-time-6090cert/,engineering|trades-apprenticeships,3,10,,200,https://www.bcit.ca/programs/essential-technical-skills-for-architecture-construction-and-engineering-certificate-part-time-6090cert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6110DIPMA,Radio Arts and Entertainment,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/radio-arts-and-entertainment-diploma-full-time-6110dipma/,business-media,1,25,,200,https://www.bcit.ca/programs/radio-arts-and-entertainment-diploma-full-time-6110dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6115ACERT,Broadcast and Digital Journalism,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/broadcast-and-digital-journalism-associate-certificate-part-time-6115acert/,business-media,1,,22,,https://www.bcit.ca/programs/broadcast-and-digital-journalism-associate-certificate-part-time-6115acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6115ACERT
current_catalog,6120ACERT,Video Production and Editing,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,business-media,1,,29,,https://www.bcit.ca/programs/video-production-and-editing-associate-certificate-part-time-6120acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6120ACERT
current_catalog,6125ACERT,Radio Arts and Entertainment,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/radio-arts-and-entertainment-associate-certificate-part-time-6125acert/,business-media,1,,26,,https://www.bcit.ca/programs/radio-arts-and-entertainment-associate-certificate-part-time-6125acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6125ACERT
current_catalog,6130DIPMA,Television & Video Production,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/television-and-video-production-diploma-full-time-6130dipma/,business-media,1,,25,,https://www.bcit.ca/programs/television-and-video-production-diploma-full-time-6130dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6130DIPMA
current_catalog,6135DIPMA,Broadcast and Online Journalism,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/broadcast-and-online-journalism-diploma-full-time-6135dipma/,business-media,1,,24,,https://www.bcit.ca/programs/broadcast-and-online-journalism-diploma-full-time-6135dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6135DIPMA
current_catalog,6140DIPMA,Residential Interiors,Diploma,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,engineering,1,,29,,https://www.bcit.ca/programs/residential-interiors-diploma-part-time-6140dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6140DIPMA
current_catalog,6185ADCERT,Renewable Energy Electrical Systems Installation & Maintenance,Advanced Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/renewable-energy-electrical-systems-installation-and-maintenance-advanced-certificate-part-time-6185adcert/,engineering|trades-apprenticeships,2,8,,200,https://www.bcit.ca/programs/renewable-energy-electrical-systems-installation-and-maintenance-advanced-certificate-part-time-6185adcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6195CERT,Interior Design Fundamentals,Certificate,Full-time/Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/interior-design-fundamentals-certificate-full-time-part-time-6195cert/,engineering|trades-apprenticeships,2,16,,200,https://www.bcit.ca/programs/interior-design-fundamentals-certificate-full-time-part-time-6195cert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6220FDIPMA,Interior Design,Diploma,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/interior-design-diploma-full-time-6220fdipma/,engineering|trades-apprenticeships,2,,18,,https://www.bcit.ca/programs/interior-design-diploma-full-time-6220fdipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6220FDIPMA
current_catalog,6220PDIPMA,Interior Design,Diploma,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/interior-design-diploma-part-time-6220pdipma/,engineering|trades-apprenticeships,2,17,,200,https://www.bcit.ca/programs/interior-design-diploma-part-time-6220pdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6225ACERT,Global Business Studies,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,business-media,1,21,,200,https://www.bcit.ca/programs/global-business-studies-associate-certificate-part-time-6225acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6235DIPMA,Business Information Technology Management,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-information-technology-management-diploma-full-time-6235dipma/,business-media|computing-it,3,,15,,https://www.bcit.ca/programs/business-information-technology-management-diploma-full-time-6235dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6235DIPMA
current_catalog,623ADIPMA,Business Information Technology Management (Artificial Intelligence Management Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-information-technology-management-artificial-intelligence-management-option-diploma-full-time-623adipma/,business-media|computing-it,3,15,,200,https://www.bcit.ca/programs/business-information-technology-management-artificial-intelligence-management-option-diploma-full-time-623adipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,623BDIPMA,Business Information Technology Management (Enterprise Systems Management Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-information-technology-management-enterprise-systems-management-option-diploma-full-time-623bdipma/,business-media|computing-it,3,16,,200,https://www.bcit.ca/programs/business-information-technology-management-enterprise-systems-management-option-diploma-full-time-623bdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,623CDIPMA,Business Information Technology Management (Analytics Data Management Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-information-technology-management-analytics-data-management-option-diploma-full-time-623cdipma/,business-media|computing-it,3,16,,200,https://www.bcit.ca/programs/business-information-technology-management-analytics-data-management-option-diploma-full-time-623cdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6245DIPLT,Business Management,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/business-management-diploma-full-time-6245diplt/,business-media,1,30,,200,https://www.bcit.ca/programs/business-management-diploma-full-time-6245diplt/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6245MCERT,Business Management,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/business-management-certificate-part-time-6245mcert/,business-media,1,10,,200,https://www.bcit.ca/programs/business-management-certificate-part-time-6245mcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6247DIPMA,Graphic Communications,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/graphic-communications-diploma-full-time-6247dipma/,business-media|computing-it,2,36,,200,https://www.bcit.ca/programs/graphic-communications-diploma-full-time-6247dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,625AMCERT,Human Resource Management,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/human-resource-management-certificate-part-time-625amcert/,business-media,1,18,,200,https://www.bcit.ca/programs/human-resource-management-certificate-part-time-625amcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6265ACERT,Lean Six Sigma Principles,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/lean-six-sigma-principles-associate-certificate-part-time-6265acert/,business-media,1,,6,,https://www.bcit.ca/programs/lean-six-sigma-principles-associate-certificate-part-time-6265acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6265ACERT
current_catalog,6285CERT,Fire Service Industry Leadership,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/fire-service-industry-leadership-certificate-part-time-6285cert/,business-media,1,18,,200,https://www.bcit.ca/programs/fire-service-industry-leadership-certificate-part-time-6285cert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6290DIPMA,Strategic Human Resources Management,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/strategic-human-resources-management-diploma-full-time-6290dipma/,business-media,1,30,,200,https://www.bcit.ca/programs/strategic-human-resources-management-diploma-full-time-6290dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6300MCERT,Marketing Management,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-certificate-part-time-6300mcert/,business-media,1,32,,200,https://www.bcit.ca/programs/marketing-management-certificate-part-time-6300mcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630DACERT,Marketing Management - Marketing Communications,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-marketing-communications-associate-certificate-part-time-630dacert/,business-media,1,,14,,https://www.bcit.ca/programs/marketing-management-marketing-communications-associate-certificate-part-time-630dacert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,630DACERT
current_catalog,630DMCERT,Marketing Management (Marketing Communications Option),Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-marketing-communications-option-certificate-part-time-630dmcert/,business-media,1,29,,200,https://www.bcit.ca/programs/marketing-management-marketing-communications-option-certificate-part-time-630dmcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630HACERT,Marketing Management - Entrepreneurship,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-entrepreneurship-associate-certificate-part-time-630hacert/,business-media,1,20,,200,https://www.bcit.ca/programs/marketing-management-entrepreneurship-associate-certificate-part-time-630hacert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630MACERT,Marketing Management - Sales Skills,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,business-media,1,13,,200,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630PMCERT,Media Techniques and Marketing Communications,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/media-techniques-and-marketing-communications-certificate-part-time-630pmcert/,business-media,1,27,,200,https://www.bcit.ca/programs/media-techniques-and-marketing-communications-certificate-part-time-630pmcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630VMCERT,Marketing Management (Professional Sales Option),Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,business-media,1,28,,200,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630WACERT,Marketing Management - Customer Relationship Marketing,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-customer-relationship-marketing-associate-certificate-part-time-630wacert/,business-media,1,15,,200,https://www.bcit.ca/programs/marketing-management-customer-relationship-marketing-associate-certificate-part-time-630wacert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,630XACERT,Marketing Management - Public Relations,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-public-relations-associate-certificate-part-time-630xacert/,business-media,1,17,,200,https://www.bcit.ca/programs/marketing-management-public-relations-associate-certificate-part-time-630xacert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6310ACERT,Nonprofit Management,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/nonprofit-management-associate-certificate-part-time-6310acert/,business-media,1,,19,,https://www.bcit.ca/programs/nonprofit-management-associate-certificate-part-time-6310acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6310ACERT
current_catalog,6315ACERT,Event Marketing and Planning Foundations,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,business-media,1,,7,,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6315ACERT
current_catalog,635CDIPLT,Mechanical Engineering Technology (Mechanical Systems Option),Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-systems-option-diploma-full-time-635cdiplt/,engineering,1,,30,,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-systems-option-diploma-full-time-635cdiplt/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,635CDIPLT
current_catalog,635DDIPLT,Mechanical Engineering Technology (Mechanical Design Option),Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-design-option-diploma-full-time-635ddiplt/,engineering,1,,31,,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-design-option-diploma-full-time-635ddiplt/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,635DDIPLT
current_catalog,635EDIPLT,Mechanical Engineering Technology (Mechanical Manufacturing Option),Diploma,Full-time,School of Energy,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-manufacturing-option-diploma-full-time-635ediplt/,engineering,1,,30,,https://www.bcit.ca/programs/mechanical-engineering-technology-mechanical-manufacturing-option-diploma-full-time-635ediplt/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,635EDIPLT
current_catalog,6365ACERT,Food Safety,Associate Certificate,Part-time,School of Health Sciences,https://www.bcit.ca/programs/food-safety-associate-certificate-part-time-6365acert/,applied-natural-sciences|health-sciences,2,10,,200,https://www.bcit.ca/programs/food-safety-associate-certificate-part-time-6365acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6375ACERT,Digital Marketing Foundations,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/digital-marketing-foundations-associate-certificate-part-time-6375acert/,business-media,1,5,,200,https://www.bcit.ca/programs/digital-marketing-foundations-associate-certificate-part-time-6375acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6385ACERT,Digital Marketing Strategy,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/digital-marketing-strategy-associate-certificate-part-time-6385acert/,business-media,1,,9,,https://www.bcit.ca/programs/digital-marketing-strategy-associate-certificate-part-time-6385acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6385ACERT
current_catalog,6390ACERT,Marketing Management - Fundraising Management,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,business-media,1,19,,200,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6422DIPMA,Marketing Management,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-diploma-full-time-6422dipma/,business-media,1,14,,200,https://www.bcit.ca/programs/marketing-management-diploma-full-time-6422dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6425ACERT,Technical Writing,Associate Certificate,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,business-media|engineering|health-sciences,3,,16,,https://www.bcit.ca/programs/technical-writing-associate-certificate-part-time-6425acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6425ACERT
current_catalog,642ADIPMA,Marketing Management (Digital Marketing and Brand Strategy Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-digital-marketing-and-brand-strategy-option-diploma-full-time-642adipma/,business-media,1,13,,200,https://www.bcit.ca/programs/marketing-management-digital-marketing-and-brand-strategy-option-diploma-full-time-642adipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,642BDIPMA,Marketing Management (Professional Sales Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-professional-sales-option-diploma-full-time-642bdipma/,business-media,1,14,,200,https://www.bcit.ca/programs/marketing-management-professional-sales-option-diploma-full-time-642bdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,642CDIPMA,Marketing Management (Entrepreneurship Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-entrepreneurship-option-diploma-full-time-642cdipma/,business-media,1,16,,200,https://www.bcit.ca/programs/marketing-management-entrepreneurship-option-diploma-full-time-642cdipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,642DDIPMA,Marketing Management (Professional Real Estate Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-professional-real-estate-option-diploma-full-time-642ddipma/,business-media,1,15,,200,https://www.bcit.ca/programs/marketing-management-professional-real-estate-option-diploma-full-time-642ddipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,642EDIPMA,Marketing Management (Tourism Marketing and Sales Option),Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/marketing-management-tourism-marketing-and-sales-option-diploma-full-time-642edipma/,business-media,1,16,,200,https://www.bcit.ca/programs/marketing-management-tourism-marketing-and-sales-option-diploma-full-time-642edipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6450MCERT,Media Techniques for Business,Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,business-media,1,33,,200,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6465ACERT,Web and Mobile Application Development,Associate Certificate,Part-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,computing-it,2,,14,,https://www.bcit.ca/programs/web-and-mobile-application-development-associate-certificate-part-time-6465acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6465ACERT
current_catalog,6505ACERT,Graphic Design Foundations,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,business-media,1,6,,200,https://www.bcit.ca/programs/graphic-design-foundations-associate-certificate-part-time-6505acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6515DIPMA,Digital Design and Development,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/digital-design-and-development-diploma-full-time-6515dipma/,business-media|computing-it,2,,32,,https://www.bcit.ca/programs/digital-design-and-development-diploma-full-time-6515dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6515DIPMA
current_catalog,6525DIPMA,New Media Design and Web Development,Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/new-media-design-and-web-development-diploma-full-time-6525dipma/,business-media|computing-it,2,36,,200,https://www.bcit.ca/programs/new-media-design-and-web-development-diploma-full-time-6525dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6530CERT,Construction Estimating,Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/construction-estimating-certificate-part-time-6530cert/,engineering|trades-apprenticeships,2,,19,,https://www.bcit.ca/programs/construction-estimating-certificate-part-time-6530cert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6530CERT
current_catalog,6535CERT,Front-End Web Developer,Certificate,Full-time,School of Computing and Academic Studies,https://www.bcit.ca/programs/front-end-web-developer-certificate-full-time-6535cert/,business-media|computing-it,3,,13,,https://www.bcit.ca/programs/front-end-web-developer-certificate-full-time-6535cert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6535CERT
current_catalog,6575DIPMA,"3D Modeling, Art and Animation",Diploma,Full-time,School of Business + Media,https://www.bcit.ca/programs/3d-modeling-art-and-animation-diploma-full-time-6575dipma/,business-media|computing-it,2,,28,,https://www.bcit.ca/programs/3d-modeling-art-and-animation-diploma-full-time-6575dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6575DIPMA
current_catalog,6585CERT,Graphic Design,Certificate,Full-time/Part-time,School of Business + Media,https://www.bcit.ca/programs/graphic-design-certificate-full-time-part-time-6585cert/,business-media|computing-it,2,16,,200,https://www.bcit.ca/programs/graphic-design-certificate-full-time-part-time-6585cert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6590ACERT,Tourism and Hospitality,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,business-media,1,7,,200,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6595DIPMA,Graphic Design and Interactive Media,Diploma,Part-time,School of Business + Media,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,business-media|computing-it,2,,32,,https://www.bcit.ca/programs/graphic-design-and-interactive-media-diploma-part-time-6595dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6595DIPMA
current_catalog,6615DIPMA,Medical Laboratory Science,Diploma,Full-time,School of Health Sciences,https://www.bcit.ca/programs/medical-laboratory-science-diploma-full-time-6615dipma/,health-sciences,1,,30,,https://www.bcit.ca/programs/medical-laboratory-science-diploma-full-time-6615dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6615DIPMA
current_catalog,6630ACERT,Medical Office Assistant,Associate Certificate,Part-time,School of Business + Media,https://www.bcit.ca/programs/medical-office-assistant-associate-certificate-part-time-6630acert/,business-media|health-sciences,2,11,,200,https://www.bcit.ca/programs/medical-office-assistant-associate-certificate-part-time-6630acert/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6635DIPMA,Medical Radiography,Diploma,Full-time,School of Health Sciences,https://www.bcit.ca/programs/medical-radiography-diploma-full-time-6635dipma/,health-sciences,1,,30,,https://www.bcit.ca/programs/medical-radiography-diploma-full-time-6635dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6635DIPMA
current_catalog,6640DIPMA,Mineral Exploration and Mining Technology,Diploma,Full-time,School of Construction and the Environment,https://www.bcit.ca/programs/mineral-exploration-and-mining-technology-diploma-full-time-6640dipma/,applied-natural-sciences|engineering,2,35,,200,https://www.bcit.ca/programs/mineral-exploration-and-mining-technology-diploma-full-time-6640dipma/,legitimate remaining import candidate,Current credential-bearing catalog entry is not loaded and publishes identifiable BCIT course references.,
current_catalog,6645ADCERT,Bridging Medical Radiography,Advanced Certificate,Part-time,School of Health Sciences,https://www.bcit.ca/programs/bridging-medical-radiography-advanced-certificate-part-time-6645adcert/,health-sciences,1,,6,,https://www.bcit.ca/programs/bridging-medical-radiography-advanced-certificate-part-time-6645adcert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6645ADCERT
current_catalog,6705DIPMA,Nuclear Medicine,Diploma,Full-time,School of Health Sciences,https://www.bcit.ca/programs/nuclear-medicine-diploma-full-time-6705dipma/,health-sciences,1,,35,,https://www.bcit.ca/programs/nuclear-medicine-diploma-full-time-6705dipma/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6705DIPMA
current_catalog,675FACERT,Fire Protection Inspection and Testing,Associate Certificate,Part-time,School of Construction and the Environment,https://www.bcit.ca/programs/fire-protection-inspection-and-testing-associate-certificate-part-time-675facert/,engineering|trades-apprenticeships,2,,13,,https://www.bcit.ca/programs/fire-protection-inspection-and-testing-associate-certificate-part-time-675facert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,675FACERT
current_catalog,6760ACERT,Mechanical Systems,Associate Certificate,Part-time,School of Energy,https://www.bcit.ca/programs/mechanical-systems-associate-certificate-part-time-6760acert/,engineering,1,,15,,https://www.bcit.ca/programs/mechanical-systems-associate-certificate-part-time-6760acert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,6760ACERT
current_catalog,680BASCERT,Pediatric Nursing Specialty (Standard Option),Advanced Certificate,Part-time,School of Health Sciences,https://www.bcit.ca/programs/pediatric-nursing-specialty-standard-option-advanced-certificate-part-time-680bascert/,health-sciences,1,,23,,https://www.bcit.ca/programs/pediatric-nursing-specialty-standard-option-advanced-certificate-part-time-680bascert/,already loaded,Exact current catalog program ID matches an active PostgreSQL program.,680BASCERT
